Total Key Exchanges, How many Key Exchanges?, Overall Time (seconds), Overall Time (minutes), time per key exchange (miliseconds)
,119, 7.191998481750488, 0.11986664136250814, 60.43696203151671
,128, 7.911999464035034, 0.13186665773391723, 61.812495812773705
,110, 6.619999885559082, 0.1103333314259847, 60.1818171414462
,151, 9.312999486923218, 0.15521665811538696, 61.67549329088224
,142, 8.44899845123291, 0.14081664085388185, 59.499989093189505
,124, 7.456998586654663, 0.12428330977757772, 60.137085376247285
,133, 7.978999137878418, 0.1329833189646403, 59.99247472089036
,115, 6.89599871635437, 0.1149333119392395, 59.96520622916844
,156, 9.293998718261719, 0.1548999786376953, 59.576914860652046
,147, 8.874000072479248, 0.14790000120798746, 60.36734743183162
,120, 7.181999921798706, 0.1196999986966451, 59.849999348322555
,161, 9.671999216079712, 0.16119998693466187, 60.07452929242057
,138, 8.287999629974365, 0.1381333271662394, 60.05796833314758
,129, 7.7960004806518555, 0.1299333413441976, 60.43411225311516
,152, 9.212000370025635, 0.15353333950042725, 60.605265592273916
,166, 10.00299882888794, 0.16671664714813234, 60.25902908968638
,125, 7.509000062942505, 0.12515000104904175, 60.07200050354004
,143, 8.551998853683472, 0.14253331422805787, 59.804187787996305
,134, 8.095999956130981, 0.13493333260218301, 60.41791012038046
,157, 9.339999675750732, 0.15566666126251222, 59.490443794590654
,171, 10.355999946594238, 0.17259999910990398, 60.56140319645753
,148, 8.919997692108154, 0.14866662820180257, 60.270254676406445
,130, 7.851998329162598, 0.13086663881937663, 60.399987147404595
,139, 8.265999794006348, 0.13776666323343914, 59.46762441731185
,162, 9.783999681472778, 0.16306666135787964, 60.39505976217764
,176, 10.600999355316162, 0.1766833225886027, 60.23295088247819
,153, 9.157998323440552, 0.15263330539067585, 59.85619819242191
,135, 8.142998933792114, 0.13571664889653523, 60.31851062068233
,144, 8.638000249862671, 0.1439666708310445, 59.98611284626855
,167, 9.915998697280884, 0.1652666449546814, 59.377237708268765
,181, 10.7909996509552, 0.17984999418258668, 59.61878260196244
,158, 9.411999225616455, 0.15686665376027426, 59.56961535200288
,140, 8.34000015258789, 0.13900000254313152, 59.57142966134207
,172, 10.232998847961426, 0.1705499807993571, 59.49417934861294
,149, 8.916998386383057, 0.14861663977305095, 59.845626754248705
,186, 11.102999925613403, 0.18504999876022338, 59.693547987168834
,163, 9.793999195098877, 0.1632333199183146, 60.085884632508446
,177, 10.504998445510864, 0.17508330742518108, 59.35027370345121
,145, 8.724999904632568, 0.14541666507720946, 60.17241313539702
,154, 9.205000638961792, 0.15341667731602987, 59.77273142182982
,168, 9.981999158859253, 0.1663666526476542, 59.4166616598765
,191, 11.29900050163269, 0.1883166750272115, 59.157070689176386
,159, 9.224002122879028, 0.15373336871465046, 58.01259196779263
,182, 10.688000440597534, 0.17813334067662556, 58.7252771461403
,150, 8.843000173568726, 0.14738333622614544, 58.95333449045817
,173, 10.023998737335205, 0.16706664562225343, 57.942189233151474
,196, 11.38086223602295, 0.18968103726704916, 58.065623653178314
,164, 9.37588381767273, 0.1562647302945455, 57.17002327849225
,187, 10.758849859237671, 0.17931416432062786, 57.53395646651161
,155, 8.760848045349121, 0.146014134089152, 56.52160029257497
,178, 10.046291589736938, 0.1674381931622823, 56.43984039178055
,169, 9.404292583465576, 0.15673820972442626, 55.6467016773111
,160, 8.94629168510437, 0.14910486141840618, 55.91432303190231
,192, 10.741293907165527, 0.17902156511942546, 55.94423909982046
,183, 10.227293014526367, 0.17045488357543945, 55.88684707391457
,174, 9.492291927337646, 0.15820486545562745, 54.55340188125084
,165, 8.52940583229065, 0.14215676387151083, 51.69336868054939
,197, 10.703430414199829, 0.1783905069033305, 54.332134082232635
,188, 10.020442485809326, 0.16700737476348876, 53.30022598834748
,179, 9.39500117301941, 0.15658335288365682, 52.48604007273413
,170, 8.77899980545044, 0.146316663424174, 51.64117532617905
,193, 9.542999505996704, 0.15904999176661175, 49.44559329531971
,184, 9.011998653411865, 0.15019997755686443, 48.97825355115145
,175, 8.355000972747803, 0.13925001621246338, 47.742862701416016
,198, 9.193007946014404, 0.15321679910024008, 46.429333060678815
,180, 8.350008010864258, 0.13916680018107097, 46.38893339369032
,189, 8.620006561279297, 0.1436667760213216, 45.608500324229084
,185, 7.765008211135864, 0.12941680351893106, 41.97301735749116
,194, 8.34400987625122, 0.13906683127085367, 43.01036018686196
,199, 8.387001514434814, 0.13978335857391358, 42.14573625344128
,190, 7.893999099731445, 0.13156665166219075, 41.54736368279708
,195, 7.611220836639404, 0.12685368061065674, 39.03190172635592
,200, 7.2946412563323975, 0.12157735427220663, 36.47320628166199
